movieId,title,clean_title,year,genres,tmdbId,imdbId,in_cf_model
117962,Quartet (1948),Quartet,1948.0,Drama,100257.0,40335,False
117964,Scott of the Antarctic (1948),Scott of the Antarctic,1948.0,Action|Adventure|Drama,43450.0,40761,False
117977,The Magnet (1950),The Magnet,1950.0,Comedy,80031.0,43772,False
117979,Blackmailed (1951),Blackmailed,1951.0,Crime|Drama|Thriller,181876.0,42257,False
117981,Pool of London (1951),Pool of London,1951.0,Crime|Drama,27917.0,42851,False
117989,The Story of Robin Hood and His Merrie Men (1952),The Story of Robin Hood and His Merrie Men,1952.0,Action|Adventure|Children,27884.0,45197,False
117997,The Sword and the Rose (1953),The Sword and the Rose,1953.0,Adventure|Children|Drama,64851.0,46387,False
118006,Doctor at Sea (1955),Doctor at Sea,1955.0,Comedy,68339.0,48001,False
118008,An Alligator Named Daisy (1955),An Alligator Named Daisy,1955.0,Comedy|Musical|Romance,252721.0,47813,False
118017,The Living Idol (1957),The Living Idol,1957.0,Adventure|Drama,191186.0,50649,False
118023,Orders to Kill (1958),Orders to Kill,1958.0,Drama|War,27261.0,52033,False
118025,Upstairs and Downstairs (1959),Upstairs and Downstairs,1959.0,Comedy,185546.0,52780,False
118054,Two Weeks in September (1967),Two Weeks in September,1967.0,Drama|Romance,82966.0,62534,False
118082,The Voices (2014),The Voices,2014.0,Comedy|Crime|Thriller,244458.0,1567437,False
118085,"Welcome, or No Trespassing (1964)","Welcome, or No Trespassing",1964.0,Children|Comedy,20886.0,58022,False
118087,Adventures of a Dentist (1965),Adventures of a Dentist,1965.0,Comedy,185057.0,155028,False
118089,"Sport, Sport, Sport (1970)","Sport, Sport, Sport",1970.0,Comedy|Documentary,67869.0,66400,False
118091,Farewell to Matyora (1983),Farewell to Matyora,1983.0,Drama,139169.0,86149,False
118095,Levitated Mass (2013),Levitated Mass,2013.0,Documentary,230836.0,2992220,False
118097,Nativity 2: Danger in the Manger! (2012),Nativity 2: Danger in the Manger!,2012.0,Children|Comedy,139380.0,2089750,False
118099,The Puzzle (2009),The Puzzle,2009.0,Drama,41272.0,1517238,False
118101,Donald Glover: Weirdo (2011),Donald Glover: Weirdo,2011.0,Comedy,84154.0,2345525,False
118103,Come Back to Me (2014),Come Back to Me,2014.0,Horror,276922.0,2551396,False
118105,Trailer Park Boys: Live at the North Pole (2014),Trailer Park Boys: Live at the North Pole,2014.0,Comedy,303742.0,3596200,False
118107,The Righteous Thief (2009),The Righteous Thief,2009.0,Adventure,257296.0,3243196,False
118109,State of Emergency (2011),State of Emergency,2011.0,Sci-Fi|Thriller,136476.0,1705134,False
118111,Almost Married (2014),Almost Married,2014.0,Comedy,257442.0,2375597,False
118113,"Swinger, The (1966)","Swinger, The",1966.0,Comedy,96846.0,61052,False
118115,Christmas in Conway (2013),Christmas in Conway,2013.0,Drama|Romance,240820.0,3072182,False
118117,Grace (2014),Grace,2014.0,Horror|Thriller,289416.0,3068192,False
118133,Winter Nomads (2012),Winter Nomads,2012.0,Documentary,99879.0,2215113,False
118166,Courier (1987),Courier,1987.0,Comedy|Drama|Romance,70966.0,91364,False
118173,The Batman vs. Dracula (2005),The Batman vs. Dracula,2005.0,Action|Animation|Horror|Thriller,20077.0,472219,False
118177,Baffled! (1973),Baffled!,1973.0,Mystery|Sci-Fi|Thriller,171308.0,68248,False
118183,Dying Room Only (1973),Dying Room Only,1973.0,Horror|Mystery|Thriller,86236.0,70012,False
118189,Go for It (1983),Go for It,1983.0,Action|Adventure|Comedy,11616.0,85601,False
118193,Hand in Hand (1961),Hand in Hand,1961.0,Children|Drama,266108.0,53889,False
118195,Tenchi: The Samurai Astronomer (2012),Tenchi: The Samurai Astronomer,2012.0,Drama,163870.0,1834303,False
118198,The Green Prince (2014),The Green Prince,2014.0,Documentary|Drama|Thriller,250798.0,2304915,False
118200,Castles in the Sky (2014),Castles in the Sky,2014.0,Drama,277846.0,3311900,False
118202,Cowspiracy: The Sustainability Secret (2014),Cowspiracy: The Sustainability Secret,2014.0,Adventure|Comedy|Documentary|Mystery,282297.0,3302820,False
118204,McConkey (2013),McConkey,2013.0,Adventure|Documentary,123581.0,2845780,False
118206,Manny (2014),Manny,2014.0,Documentary|Drama,253295.0,1778931,False
118214,Chocolate Strawberry Vanilla (2013),Chocolate Strawberry Vanilla,2013.0,Comedy|Drama,262088.0,2977672,False
118220,"Mayday at 40,000 Feet! (1976)","Mayday at 40,000 Feet!",1976.0,Adventure,189133.0,74881,False
118230,Mahoney's Last Stand (1972),Mahoney's Last Stand,1972.0,Drama,198171.0,73336,False
118236,Bleak Night (2010),Bleak Night,2010.0,Drama,74092.0,1836099,False
118242,To Encourage the Others (1972),To Encourage the Others,1972.0,Drama,307114.0,69384,False
118244,Wanderers (2014),Wanderers,2014.0,Animation|Sci-Fi,306963.0,4075578,False
118246,Clouds of Sils Maria (2014),Clouds of Sils Maria,2014.0,Drama,246860.0,2452254,False
118248,Dying of the Light (2014),Dying of the Light,2014.0,Drama|Thriller,297596.0,1274586,False
118250,Survival Quest (1988),Survival Quest,1988.0,Adventure|Thriller,100110.0,98415,False
118252,All Cheerleaders Die (2013),All Cheerleaders Die,2013.0,Comedy|Horror|Thriller,210908.0,2527186,False
118254,Cherry Tree Lane (2010),Cherry Tree Lane,2010.0,Horror|Thriller,47259.0,1468829,False
118256,WolfCop (2014),WolfCop,2014.0,Comedy|Horror,262840.0,2781516,False
118258,It's a Wonderful Afterlife (2010),It's a Wonderful Afterlife,2010.0,Comedy|Drama|Horror|Romance,42057.0,1319716,False
118260,The Borderlands (2013),The Borderlands,2013.0,Horror|Mystery,207774.0,2781832,False
118262,Slasher House (2012),Slasher House,2012.0,Horror,193040.0,2375454,False
118264,The Kick (2011),The Kick,2011.0,Action,82469.0,2020110,False
118266,Norwegian Ninja (2010),Norwegian Ninja,2010.0,Action|Comedy,52009.0,1528769,False
118268,Borrowed Time (2012),Borrowed Time,2012.0,Drama,169310.0,1659612,False
118270,Hellbenders (2012),Hellbenders,2012.0,Comedy|Horror|Thriller,123107.0,1865393,False
118272,Saving General Yang (2013),Saving General Yang,2013.0,Adventure,181009.0,2072220,False
118274,Legacy of Rage (1986),Legacy of Rage,1986.0,Action,68590.0,91428,False
118276,Shadowzone (1990),Shadowzone,1990.0,Horror|Sci-Fi,58200.0,100586,False
118278,In Your Hands (2011),In Your Hands,2011.0,Drama,57387.0,1235853,False
118286,Eat (1963),Eat,1963.0,Documentary,151730.0,208926,False
118288,"Jonathan Rosenbaum, Present (2013)","Jonathan Rosenbaum, Present",2013.0,Documentary,171357.0,2722780,False
118290,Omega Doom (1996),Omega Doom,1996.0,Sci-Fi,17135.0,117238,False
118292,Blow Job (1963),Blow Job,1963.0,(no genres listed),44503.0,130515,False
118294,A Justified Life: Sam Peckinpah and the High Country (2006),A Justified Life: Sam Peckinpah and the High Country,2006.0,Documentary,308792.0,493260,False
118296,The Diary of an Unknown Soldier (1959),The Diary of an Unknown Soldier,1959.0,War,63194.0,315488,False
118298,Float (2007),Float,2007.0,Drama|Romance,46760.0,1024842,False
118300,Home Alone: The Holiday Heist (2012),Home Alone: The Holiday Heist,2012.0,Children|Comedy|Crime,134375.0,2308733,False
118302,The Pokrovsky Gates (1983),The Pokrovsky Gates,1983.0,Comedy|Drama|Musical|Romance,37176.0,83465,False
118324,Game of Werewolves (2011),Game of Werewolves,2011.0,Comedy|Horror,100270.0,1650555,False
118326,By the Gun (2014),By the Gun,2014.0,Crime|Drama|Thriller,270005.0,2543702,False
118330,Blood (2012),Blood,2012.0,Crime|Drama|Thriller,136278.0,2078552,False
118332,Exit Humanity (2011),Exit Humanity,2011.0,Drama|Horror,86305.0,1781812,False
118334,Omen IV: The Awakening (1991),Omen IV: The Awakening,1991.0,Horror|Mystery|Thriller,17792.0,102585,False
118336,Ninjas vs. Zombies (2008),Ninjas vs. Zombies,2008.0,Action|Comedy|Fantasy|Horror,74035.0,1290099,False
118338,Hard to Be a God (2013),Hard to Be a God,2013.0,Sci-Fi,110402.0,2328813,False
118340,In Order Not to Be Here (2002),In Order Not to Be Here,2002.0,(no genres listed),255940.0,343827,False
118342,Mortuary (2005),Mortuary,2005.0,Horror|Mystery|Thriller,14228.0,415167,False
118344,Spontaneous Combustion (1990),Spontaneous Combustion,1990.0,Horror|Sci-Fi|Thriller,39195.0,98375,False
118346,Night Terrors (1993),Night Terrors,1993.0,Horror,78247.0,108350,False
118348,Trance (2001),Trance,2001.0,Mystery|Thriller,188832.0,276580,False
118350,Tell (2014),Tell,2014.0,Action|Crime|Drama,305276.0,2724236,False
118352,In the Shadow of the Machine (1928),In the Shadow of the Machine,1928.0,Documentary,190000.0,174772,False
118354,Kill the Messenger (2014),Kill the Messenger,2014.0,Crime|Drama|Mystery|Thriller,245916.0,1216491,False
118380,Dead Souls (2012),Dead Souls,2012.0,Horror,183412.0,2188717,False
118388,Village People (2013),Village People,2013.0,Comedy,241448.0,2330933,False
118392,Street Fighter: Assassin's Fist (2014),Street Fighter: Assassin's Fist,2014.0,Action|Adventure|Drama|Thriller,276690.0,3069212,False
118426,Touch the Top of the World (2006),Touch the Top of the World,2006.0,Drama,96011.0,491811,False
118446,Journey Beyond Three Seas (1957),Journey Beyond Three Seas,1957.0,Adventure,150108.0,50820,False
118448,The Hearts of Age (1934),The Hearts of Age,1934.0,(no genres listed),48443.0,25227,False
118458,H6: Diario de un asesino (2005),H6: Diario de un asesino,2005.0,Horror|Thriller,39928.0,455115,False
118460,Sallah (1964),Sallah,1964.0,Comedy,116762.0,58541,False
118462,Grant Morrison: Talking with Gods (2010),Grant Morrison: Talking with Gods,2010.0,Documentary,55322.0,1570101,False
118464,The Universe of Keith Haring (2008),The Universe of Keith Haring,2008.0,Documentary,65275.0,1204341,False
118466,The Kingdom of Dreams and Madness (2013),The Kingdom of Dreams and Madness,2013.0,Animation|Documentary,252511.0,3204392,False
118468,Mei and the Kittenbus (2002),Mei and the Kittenbus,2002.0,Animation|Fantasy,158483.0,803038,False
118482,The Devil and the Holy Water (1983),The Devil and the Holy Water,1983.0,Comedy,124207.0,85438,False
118484,Colt 38 Special Squad (1976),Colt 38 Special Squad,1976.0,Action|Crime|Drama|Thriller,89652.0,75115,False
118486,Ricky & Barabba (1992),Ricky & Barabba,1992.0,Comedy,42438.0,107958,False
118492,High Test Girls (1980),High Test Girls,1980.0,Comedy|Fantasy,99361.0,81471,False
118494,The Police Can't Move (1975),The Police Can't Move,1975.0,Crime,96477.0,72008,False
118496,A Cinderella Story: Once Upon a Song (2011),A Cinderella Story: Once Upon a Song,2011.0,Children|Comedy|Romance,74018.0,1814614,False
118500,Play Motel (1979),Play Motel,1979.0,Crime|Horror|Thriller,104866.0,148615,False
118510,The Great Kidnapping (1973),The Great Kidnapping,1973.0,Action|Crime|Thriller,74417.0,194268,False
118512,Bring It On: In It To Win It (2007),Bring It On: In It To Win It,2007.0,Comedy,15261.0,972785,False
118514,Independents (2007),Independents,2007.0,Documentary,241953.0,1232784,False
118520,Between Miracles (1972),Between Miracles,1972.0,Comedy,58702.0,67565,False
118522,The Rebel (1980),The Rebel,1980.0,Action|Crime|Drama|Thriller,128555.0,79735,False
118524,The Night Evelyn Came Out of the Grave (1971),The Night Evelyn Came Out of the Grave,1971.0,Horror|Mystery,42499.0,67487,False
118528,Stunt Squad (1977),Stunt Squad,1977.0,Action|Crime|Thriller,106970.0,78336,False
118530,Fans (1999),Fans,1999.0,Comedy,42441.0,200215,False
118532,The Cyclone (1996),The Cyclone,1996.0,Comedy|Romance,38366.0,115899,False
118544,The... Beautiful Country (1977),The... Beautiful Country,1977.0,Comedy|Drama,118802.0,76176,False
118546,Savage Three (1975),Savage Three,1975.0,Drama,145677.0,72966,False
118558,A Man Called Magnum (1977),A Man Called Magnum,1977.0,Action|Crime,105906.0,188082,False
118566,Gangsters (1977),Gangsters,1977.0,Action|Crime,78566.0,185640,False
118568,The Flower in His Mouth (1975),The Flower in His Mouth,1975.0,Drama|Mystery,101231.0,72123,False
118570,Jarhead 2: Field of Fire (2014),Jarhead 2: Field of Fire,2014.0,Action|Drama|War,285423.0,3699508,False
118572,The Mule (2014),The Mule,2014.0,Comedy|Crime|Drama,253272.0,2130270,False
118574,Chantilly Lace (1993),Chantilly Lace,1993.0,Drama,215016.0,106543,False
118576,Shy People (1987),Shy People,1987.0,Drama,69040.0,93964,False
118584,Shadows in an Empty Room (1976),Shadows in an Empty Room,1976.0,Crime|Drama|Mystery|Thriller,84425.0,74083,False
118606,Dots (1940),Dots,1940.0,Animation,104398.0,32408,False
118608,Hen Hop (1942),Hen Hop,1942.0,Animation,247437.0,34841,False
118610,Rock the Boat (1944),Rock the Boat,1944.0,Animation,145337.0,37566,False
118684,Jingle All the Way 2 (2014),Jingle All the Way 2,2014.0,Children|Comedy,289728.0,3486392,False
118686,The Face of Love (2013),The Face of Love,2013.0,Drama|Romance,214086.0,1839642,False
118688,Every Girl Should Be Married (1948),Every Girl Should Be Married,1948.0,Comedy|Romance,43441.0,40331,False
118690,Eight Iron Men (1952),Eight Iron Men,1952.0,Drama|War,212950.0,44579,False
118692,A True Mob Story (1998),A True Mob Story,1998.0,(no genres listed),58414.0,165998,False
118694,In the Folds of the Flesh (1970),In the Folds of the Flesh,1970.0,Drama|Horror|Thriller,74071.0,65693,False
118696,The Hobbit: The Battle of the Five Armies (2014),The Hobbit: The Battle of the Five Armies,2014.0,Adventure|Fantasy,122917.0,2310332,True
118700,Selma (2014),Selma,2014.0,Drama,273895.0,1020072,False
118702,Unbroken (2014),Unbroken,2014.0,Drama|War,227306.0,1809398,False
118704,Jimi Hendrix (1973),Jimi Hendrix,1973.0,Documentary,29133.0,70242,False
118706,Black Sea (2014),Black Sea,2014.0,Adventure|Thriller,246080.0,2261331,False
118708,Three Wise Fools (1946),Three Wise Fools,1946.0,Comedy|Drama,225499.0,39031,False
118710,The Frame (2014),The Frame,2014.0,Crime|Drama|Fantasy|Romance|Thriller,305127.0,2567038,False
118718,White Mischief (1987),White Mischief,1987.0,Crime|Drama|Romance|Thriller,60041.0,94317,False
118722,Beyond Justice (1992),Beyond Justice,1992.0,Action|Adventure|Drama,112054.0,105175,False
118734,Zorro (1975),Zorro,1975.0,Action|Adventure|Comedy|Western,18450.0,72448,False
118742,The Bloodstained Butterfly (1971),The Bloodstained Butterfly,1971.0,Mystery|Thriller,29482.0,67084,False
118752,The Return of Ringo (1965),The Return of Ringo,1965.0,Action|Drama|Romance|Western,63260.0,60903,False
118754,A Pistol For Ringo (1965),A Pistol For Ringo,1965.0,Action|Drama|Western,56431.0,59601,False
118756,The Scapegoat (1963),The Scapegoat,1963.0,Drama,283281.0,57068,False
118758,Kiss Kiss - Bang Bang (1966),Kiss Kiss - Bang Bang,1966.0,Adventure|Comedy,103678.0,61870,False
118760,The Good Lie (2014),The Good Lie,2014.0,Drama,250538.0,2652092,False
118762,Action Jackson (2014),Action Jackson,2014.0,Action|Drama|Romance,308165.0,403935,False
118764,The Improv: 50 Years Behind the Brick Wall (2013),The Improv: 50 Years Behind the Brick Wall,2013.0,Comedy|Documentary,266782.0,3591608,False
118766,I Am Santa Claus (2014),I Am Santa Claus,2014.0,Comedy|Documentary|Drama,298445.0,2526846,False
118768,"The Missing Piece: Mona Lisa, Her Thief, the True Story (2012)","The Missing Piece: Mona Lisa, Her Thief, the True Story",2012.0,Crime|Documentary|Mystery,240982.0,1816681,False
118770,Wild Heritage (1958),Wild Heritage,1958.0,Western,241574.0,52393,False
118774,The Widow From Chicago (1930),The Widow From Chicago,1930.0,Crime|Drama|Romance,118134.0,21551,False
118776,Lap Dance (2014),Lap Dance,2014.0,Drama,304336.0,2392385,False
118778,The Baby Maker (1970),The Baby Maker,1970.0,Drama,146121.0,65441,False
118784,Good Copy Bad Copy (2007),Good Copy Bad Copy,2007.0,Documentary,22285.0,1782451,False
118786,Comin' at Ya! (1981),Comin' at Ya!,1981.0,Western,83007.0,82193,False
118788,When the Road Bends: Tales of a Gypsy Caravan (2006),When the Road Bends: Tales of a Gypsy Caravan,2006.0,Documentary,32624.0,412796,False
118790,Holy Flying Circus (2011),Holy Flying Circus,2011.0,Comedy|Drama,76750.0,1981637,False
118806,Wodehouse In Exile (2013),Wodehouse In Exile,2013.0,Drama,228634.0,2735760,False
118812,Made in Jamaica (2006),Made in Jamaica,2006.0,Documentary,74681.0,841128,False
118814,Playing It Cool (2014),Playing It Cool,2014.0,Comedy|Romance,277547.0,2139555,False
118816,Public Sex (2009),Public Sex,2009.0,Comedy|Drama,30545.0,924468,False
118826,Cheerleader Massacre (2003),Cheerleader Massacre,2003.0,Horror|Thriller,9940.0,328945,False
118832,McLibel (2005),McLibel,2005.0,Documentary,23523.0,458425,False
118842,The Appointments of Dennis Jennings (1988),The Appointments of Dennis Jennings,1988.0,Comedy,47057.0,94670,False
118846,The Beales of Grey Gardens (2006),The Beales of Grey Gardens,2006.0,Documentary,47491.0,839739,False
118854,The Dust Bowl (2012),The Dust Bowl,2012.0,Documentary,144114.0,2357472,False
118856,Paris by Night (2012),Paris by Night,2012.0,Crime|Drama,106685.0,2122518,False
118858,Honor Among Lovers (1931),Honor Among Lovers,1931.0,Drama,136106.0,21969,False
118860,A Smoky Mountain Christmas (1986),A Smoky Mountain Christmas,1986.0,Fantasy,60629.0,91975,False
118862,Closer to the Moon (2013),Closer to the Moon,2013.0,Comedy|Drama,137347.0,2017486,False
118864,A Husband of Round Trip (1957),A Husband of Round Trip,1957.0,Comedy|Fantasy,219043.0,50688,False
118866,Marvellous (2014),Marvellous,2014.0,Drama,295144.0,3659786,False
118868,Somewhere in the Night (1946),Somewhere in the Night,1946.0,Crime|Drama|Film-Noir,20000.0,38965,False
118872,Free the Nipple (2014),Free the Nipple,2014.0,Comedy|Drama,295698.0,2298394,False
118874,Bachelor Night (2014),Bachelor Night,2014.0,Comedy,292191.0,3797142,False
118876,Khumba (2013),Khumba,2013.0,Adventure|Animation|Children,172391.0,1487931,False
118878,Sekirei (2008),Sekirei,2008.0,(no genres listed),248785.0,1339238,False
118880,A Girl Walks Home Alone at Night (2014),A Girl Walks Home Alone at Night,2014.0,Horror|Romance|Thriller,252171.0,2326554,False
118882,1981 (2009),1981,2009.0,Comedy|Drama|Romance,30174.0,1286159,False
118884,1987 (2014),1987,2014.0,Comedy|Drama|Romance,280218.0,2833074,False
118886,Crimi Clowns: De Movie (2013),Crimi Clowns: De Movie,2013.0,Comedy|Crime|Drama,182528.0,2833408,False
118888,Dave Chappelle: For What it's Worth (2004),Dave Chappelle: For What it's Worth,2004.0,Comedy,20147.0,424934,False
118890,Bill Hicks: Relentless (1992),Bill Hicks: Relentless,1992.0,Comedy,34505.0,148668,False
118892,Ellen DeGeneres: The Beginning (2000),Ellen DeGeneres: The Beginning,2000.0,Comedy,26366.0,251070,False
118894,Scooby-Doo! Abracadabra-Doo (2010),Scooby-Doo! Abracadabra-Doo,2010.0,Animation|Children|Mystery,32916.0,1599351,False
118896,Mommy (2014),Mommy,2014.0,Drama,265177.0,3612616,False
118898,A Most Violent Year (2014),A Most Violent Year,2014.0,Action|Crime|Drama|Thriller,241239.0,2937898,False
118900,Wild (2014),Wild,2014.0,Drama,228970.0,2305051,True
118902,Zebra Lounge (2001),Zebra Lounge,2001.0,Thriller,59940.0,271884,False
118904,Rapid Fire (2006),Rapid Fire,2006.0,Action|Crime|Thriller,68750.0,426138,False
118908,Jack the Ripper (1988),Jack the Ripper,1988.0,Crime|Drama|Mystery|Thriller,24486.0,95388,False
118916,Titanic (1996),Titanic,1996.0,Action|Drama|Romance,2699.0,115392,False
118920,Butterfly Girl (2014),Butterfly Girl,2014.0,Documentary,253290.0,2421956,False
118922,Mr. Jones (2013),Mr. Jones,2013.0,Drama|Horror|Thriller,174678.0,2507280,False
118924,Top Five (2014),Top Five,2014.0,Comedy,284296.0,2784678,False
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Bill Burr: I'm Sorry You Feel That Way,2014.0,Comedy,308571.0,3823690,False
118932,The Uncommon Making of Petulia (2006),The Uncommon Making of Petulia,2006.0,Documentary,311021.0,893381,False
118934,Fiddle-de-dee (1947),Fiddle-de-dee,1947.0,Animation|Musical,246213.0,39376,False
118936,Blinkity Blank (1955),Blinkity Blank,1955.0,Animation,127817.0,47887,False
118938,Mail Early for Xmas (1959),Mail Early for Xmas,1959.0,Animation,210126.0,33865,False
118940,Canon (1964),Canon,1964.0,Animation,246648.0,57912,False
118942,Boogie-Doodle (1948),Boogie-Doodle,1948.0,Animation,132038.0,32271,False
118944,A Chairy Tale (1957),A Chairy Tale,1957.0,Animation|Comedy|Fantasy,148176.0,50534,False
118946,The Aggression Scale (2012),The Aggression Scale,2012.0,Action|Crime|Thriller,94818.0,1816597,False
118948,Blackbird (1959),Blackbird,1959.0,Animation,162755.0,51923,False
118950,A Phantasy (1952),A Phantasy,1952.0,Animation,223243.0,45028,False
118952,Neighbours (1952),Neighbours,1952.0,Animation|Comedy,51406.0,44958,False
118954,New York Lightboard Record (1961),New York Lightboard Record,1961.0,Animation|Documentary,214948.0,55227,False
118956,Lines: Horizontal (1962),Lines: Horizontal,1962.0,Animation,218658.0,56185,False
118958,Mosaic (1966),Mosaic,1966.0,Animation,211017.0,59471,False
118960,Begone Dull Care (1949),Begone Dull Care,1949.0,Animation,128679.0,41169,False
118962,Synchromy (1971),Synchromy,1971.0,Animation,215061.0,67813,False
118964,And Then There Was You (2013),And Then There Was You,2013.0,Drama,255496.0,2317090,False
118968,Wild Love (2014),Wild Love,2014.0,Drama,266044.0,3003800,False
118970,Redirected (2014),Redirected,2014.0,Action|Comedy|Crime,190469.0,2275946,False
118972,Don't Blink (2014),Don't Blink,2014.0,Horror|Mystery|Sci-Fi,294308.0,1572306,False
118974,Raiders From Beneath the Sea (1964),Raiders From Beneath the Sea,1964.0,Crime|Drama,292063.0,58512,False
118983,The Wild Bunch: An Album in Montage (1996),The Wild Bunch: An Album in Montage,1996.0,Documentary,61086.0,118167,False
118985,Big Eyes (2014),Big Eyes,2014.0,Drama,87093.0,1126590,False
118997,Into the Woods (2014),Into the Woods,2014.0,Children|Comedy|Fantasy|Musical,224141.0,2180411,True
119027,The Cop in Blue Jeans (1976),The Cop in Blue Jeans,1976.0,Action|Crime|Drama,61925.0,75260,False
119029,Hit Squad (1976),Hit Squad,1976.0,Action|Comedy,52914.0,76753,False
119031,The Son of the Sheik (1977),The Son of the Sheik,1977.0,Action|Comedy,255906.0,76026,False
119035,Swindle (1977),Swindle,1977.0,Action|Comedy,50758.0,76754,False
119037,Little Italy (1978),Little Italy,1978.0,Action|Comedy,52913.0,78312,False
119039,The Gang That Sold America (1979),The Gang That Sold America,1979.0,Action|Comedy,52238.0,79943,False
119041,The Finzi Detective Agency (1979),The Finzi Detective Agency,1979.0,Comedy|Crime,165159.0,77130,False
119043,Assassination on the Tiber (1979),Assassination on the Tiber,1979.0,Action|Comedy,62715.0,78802,False
119045,"Against One Another, Virtually Friends (1981)","Against One Another, Virtually Friends",1981.0,Comedy,127760.0,81689,False
119049,Crime at Porta Romana (1980),Crime at Porta Romana,1980.0,Comedy|Crime,62725.0,80606,False
119051,Crime at the Chinese Restaurant (1981),Crime at the Chinese Restaurant,1981.0,Comedy|Mystery|Thriller,46001.0,82256,False
119053,The Haunted House (1982),The Haunted House,1982.0,Comedy,58083.0,161389,False
119055,Crime on the Highway (1982),Crime on the Highway,1982.0,Comedy|Crime,52113.0,83812,False
119057,Cat and Dog (1983),Cat and Dog,1983.0,Comedy|Crime,11613.0,83715,False
119059,Cop in Drag (1984),Cop in Drag,1984.0,Comedy|Crime|Drama,53342.0,87133,False
119061,Aladdin (1986),Aladdin,1986.0,Adventure|Fantasy,9807.0,90601,False
119063,"Rimini, Rimini: A Year Later (1988)","Rimini, Rimini: A Year Later",1988.0,Comedy,82083.0,200030,False
119065,Scooby-Doo! and the Witch's Ghost (1999),Scooby-Doo! and the Witch's Ghost,1999.0,Animation|Comedy|Mystery,17681.0,196931,False
119068,"Men, Women & Children (2014)","Men, Women & Children",2014.0,Comedy|Drama,243684.0,3179568,False
119080,Loins of Punjab Presents (2007),Loins of Punjab Presents,2007.0,Comedy,35069.0,1012757,False
119082,Animated Motion: Part 5 (1978),Animated Motion: Part 5,1978.0,Animation|Documentary,257561.0,203302,False
119084,Narcissus (1983),Narcissus,1983.0,Musical,257563.0,203725,False
119086,A Follower for Emily (1974),A Follower for Emily,1974.0,Drama,308528.0,163632,False
119126,Killers (2014),Killers,2014.0,Action|Crime|Drama|Thriller,171846.0,2409300,False
119129,Galician Caress (Of Clay) (1961),Galician Caress (Of Clay),1961.0,Documentary,125150.0,1918657,False
119131,Water-mirror of Granada (1955),Water-mirror of Granada,1955.0,Documentary,106196.0,1918662,False
119133,Penda's Fen (1974),Penda's Fen,1974.0,Fantasy,136611.0,325965,False
119135,Momo (2001),Momo,2001.0,Animation|Children|Fantasy,24179.0,299040,False
119137,The Last Train through Harecastle Tunnel (1969),The Last Train through Harecastle Tunnel,1969.0,Drama,307683.0,416906,False
119139,Ascension (2014),Ascension,2014.0,Drama|Sci-Fi,312497.0,3696720,False
119141,The Interview (2014),The Interview,2014.0,Action|Comedy,228967.0,2788710,True
119145,Kingsman: The Secret Service (2015),Kingsman: The Secret Service,2015.0,Action|Adventure|Comedy|Crime,207703.0,2802144,True
119147,Holidaze (2013),Holidaze,2013.0,Children|Drama|Romance,242555.0,2622122,False
119149,Madonna's Pig (2011),Madonna's Pig,2011.0,Fantasy|Romance|Sci-Fi,85336.0,1664662,False
119153,Bill Burr: You People Are All the Same (2012),Bill Burr: You People Are All the Same,2012.0,Comedy,191489.0,2290153,False
119155,Night at the Museum: Secret of the Tomb (2014),Night at the Museum: Secret of the Tomb,2014.0,Adventure|Children|Comedy|Fantasy,181533.0,2692250,False
119157,The Nativity (1978),The Nativity,1978.0,Children|Drama,293380.0,77977,False
119159,Teenage (2013),Teenage,2013.0,Documentary,174309.0,2196055,False
119161,Beyond the Mind's Eye (1992),Beyond the Mind's Eye,1992.0,Animation|Comedy,59169.0,167046,False
119163,Fire in Castilla (Tactilvision from the Moor of the Fright) (1961),Fire in Castilla (Tactilvision from the Moor of the Fright),1961.0,Documentary,125154.0,130709,False
119165,Lunch Break (2008),Lunch Break,2008.0,Documentary,122348.0,1343394,False
119167,Paradox (2010),Paradox,2010.0,Sci-Fi|Thriller,51239.0,1343740,False
119171,Katt Williams: The Pimp Chronicles Pt. 1 (2006),Katt Williams: The Pimp Chronicles Pt. 1,2006.0,Comedy|Documentary,34515.0,865482,False
119174,Under the Age (1972),Under the Age,1972.0,Drama,307229.0,721244,False
119176,The Hallelujah Handshake (1970),The Hallelujah Handshake,1970.0,Drama,307228.0,163654,False
119178,Sovereign's Company (1970),Sovereign's Company,1970.0,Drama,306610.0,66394,False
119180,Summer in February (2013),Summer in February,2013.0,Drama|Romance,180951.0,2184287,False
119182,Sorority Wars (2009),Sorority Wars,2009.0,Comedy|Drama,46127.0,1411249,False
119184,Bad Karma (1991),Bad Karma,1991.0,Horror,19444.0,238059,False
119186,Fear Island (2009),Fear Island,2009.0,Horror|Mystery|Thriller,42309.0,1109583,False
119188,The Big Flame (1969),The Big Flame,1969.0,Drama,280927.0,149867,False
119190,Walking on Sunshine (2014),Walking on Sunshine,2014.0,Musical|Romance,267863.0,2107861,False
119192,In Two Minds (1967),In Two Minds,1967.0,(no genres listed),268007.0,151045,False
119194,Cathy Come Home (1966),Cathy Come Home,1966.0,Drama,263640.0,59020,False
119196,Heartbeat (1938),Heartbeat,1938.0,Comedy,67753.0,30722,False
119198,Saving Otter 501 (2013),Saving Otter 501,2013.0,Documentary,313037.0,2784004,False
119200,Wheelmen (2005),Wheelmen,2005.0,Comedy,132936.0,299215,False
